"","Bin.8.22","Bin.0.82","Bin.0.78","Bin.0.90","Bin.0.86","Bin.1.02","Bin.0.98","Bin.0.94","Bin.1.42","Bin.1.50","Bin.1.06","Bin.1.54","Bin.1.74","Bin.1.70","Bin.1.58","Bin.1.66","Bin.1.62","Bin.1.38","Bin.1.98","Bin.1.86","Bin.1.82","Bin.1.78","Bin.2.98","Bin.1.10","Bin.3.10","Bin.2.06","Bin.2.02","Bin.7.90","Bin.1.14","Bin.4.26","Bin.4.34","Bin.4.22","Bin.4.30","Bin.4.10","Bin.1.90","Bin.2.10","Bin.1.94","Bin.4.14","Bin.3.74","Bin.2.30","Bin.1.46","Bin.2.22","Bin.1.18","Bin.3.66","Bin.3.62","Bin.4.18","Bin.2.26","Bin.1.30","Bin.2.42","Bin.2.38","Bin.2.14","Bin.3.42","Bin.3.22","Bin.3.82","Bin.3.78","Bin.3.50","Bin.3.46","Bin.3.38","Bin.3.90","Bin.3.86","Bin.1.34","Bin.3.70","Bin.3.54","Bin.3.94","Bin.4.38","Bin.3.58","Bin.3.14","Bin.2.62","Bin.3.34","Bin.3.18","Bin.2.50","Bin.2.46","Bin.2.94","Bin.2.82","Bin.2.78","Bin.2.90","Bin.2.86","Bin.4.02","Bin.1.26","Bin.1.22","Bin.3.98","Bin.2.58","Bin.2.66","Bin.2.70","Bin.2.54","Bin.3.26","Bin.3.02","Bin.2.34","Bin.2.18","Bin.3.30","Bin.2.74","Bin.6.46","Bin.6.50","Bin.6.38","Bin.6.30","Bin.4.06","Bin.4.04","Bin.3.06","Bin.3.04","Bin.7.30","Bin.7.62","Bin.7.58","Bin.7.86","Bin.7.66","Bin.7.82","Bin.7.54","Bin.7.34","Bin.7.42","Bin.7.38","Bin.7.26","Bin.7.22","Bin.7.98","Bin.7.18","Bin.0.62","Bin.0.58","Bin.0.54","Bin.9.38","Bin.0.74","Bin.0.70","Bin.0.66","Bin.9.02","Bin.8.94","Bin.9.30","Bin.9.06","Bin.9.10","Bin.6.70","Bin.6.78","Bin.6.74","Bin.6.94","Bin.6.66","Bin.6.98","Bin.9.78","Bin.9.90","Bin.9.54","Bin.9.98","Bin.9.86","Bin.9.82","Bin.9.74","Bin.9.66","Bin.9.62","Bin.9.58","Bin.8.54","Bin.7.14","Bin.8.86","Bin.9.14","Bin.8.82","Bin.6.42","Bin.6.34","Bin.6.54","Bin.6.62","Bin.6.58","Bin.7.50","Bin.6.86","Bin.8.42","Bin.8.38","Bin.8.26","Bin.8.66","Bin.8.58","Bin.8.30","Bin.8.14","Bin.8.78","Bin.8.62","Bin.8.74","Bin.8.70","Bin.8.50","Bin.8.10","Bin.8.06","Bin.7.74","Bin.8.98","Bin.8.34","Bin.8.46","Bin.7.78","Bin.6.82","Bin.0.26","Bin.0.22","Bin.0.34","Bin.0.42","Bin.0.30","Bin.0.50","Bin.0.46","Bin.9.22","Bin.9.50","Bin.9.42","Bin.9.34","Bin.9.18","Bin.8.90","Bin.6.90","Bin.9.46","Bin.0.38","Bin.7.46","Bin.7.06","Bin.7.02","Bin.7.70","Bin.7.94","Bin.7.10","Bin.9.94","Bin.9.70","Bin.9.26","Bin.8.18","Bin.8.02"
"Bin.8.50",0.3610842,0.407418,0.500777,0.1431606,0.2368872,0.3219499,0.212637,0.2188608,0.052876,0,0.05737401,0.1338529,0.1190659,0.2052936,0.1366736,0.1280149,0.0673251,0,0,0.1825127,0.1708247,0.1588697,0,0.1113652,-0.06978903,0.05842701,-0.1426873,-0.2602144,-0.07074114,0.1167029,0.07354168,0.05243728,0.1430387,0,-0.1933284,0.05294692,0,-0.1579989,-0.1824737,-0.09090002,-0.1342539,-0.196221,-0.303079,-0.25391,-0.1676888,-0.1893423,-0.1958424,-0.2389724,-0.5026125,-0.3398775,-0.3152075,-0.3795614,-0.2536794,-0.2735651,-0.1764694,-0.2840771,-0.3923479,-0.2925809,-0.1906432,-0.260748,-0.3791435,-0.3037274,-0.2472894,-0.5006266,-0.1908514,-0.2584994,-0.3669055,-0.2502179,-0.2175027,-0.4382721,-0.3259582,-0.4418191,-0.2061159,-0.4795153,-0.2567221,-0.3349486,-0.3117451,0.0677509,-0.1535122,-0.3071422,0,0,-0.4784608,-0.2726569,-0.4096288,-0.364406,0,-0.2121415,0,0.06291296,-0.08011923,0,-0.05814887,-0.08812224,-0.1044298,-0.1352951,-0.1208411,-0.07226799,-0.09656962,-0.1018973,0.1725968,0.0839034,0,-0.08207026,0,0,-0.1810324,-0.1003458,-0.1171829,0.08671957,-0.05415167,-0.06024125,0.2580385,0.4952668,0.4345965,0.4392483,0.235806,0.3364282,0.3726223,0.3524706,0.4840408,0.4245353,0.1038388,0.3349712,0.3936596,0.2631631,0.2999715,0.2991135,0.2214538,0.266987,0.06785717,0,0.1576394,0.1362672,0.08982146,0.0935318,0.1103868,0.2532676,0.2236873,0.3161487,0.0576098,0.6689148,0.3113223,0.22699,0.1767302,0.2692716,0.1197127,0.1000753,0.1906644,0.2703815,0.2253857,0.1621893,0.2351934,0.6722366,0.4585158,0.5114497,0.6612112,0.7313287,0.5336928,0.4363468,0.5486951,0.4440857,0.3883733,0.2847536,1,0.3980054,0.4069517,0,0.2871848,0.3239953,0.3576167,0.2067632,0.4186951,0.2871153,0.2877365,0.3706387,0.3139331,0.3215091,0.5320775,0.3519038,0.226474,0.1711411,0.1429146,0.1871305,0.3147115,0.3714613,0.1769291,0.1361097,0.3477157,0.1961582,0.06398807,0,-0.1094731,0,-0.2054713,0.06264118,0.2101335,0.07130049,0.4171364,0.454858
"Bin.8.10",0.1371819,0.2140218,0.2634545,0.1399765,0.2132629,0.07969851,0.07310378,0.1733198,-0.06292611,-0.08683162,-0.1035134,-0.098548,0,0.0584665,0,0,-0.05269242,0.1069047,0.09663969,0.1656957,0.1436548,0.1245636,0,0.08658771,0,0.08925359,0,-0.217961,0.05875868,0,0,-0.05614055,0,0,-0.10901,-0.05890817,0,-0.06277255,-0.08353681,-0.2125361,-0.1794074,-0.1902486,-0.1181883,-0.1518187,-0.1834668,-0.1781887,-0.2891263,-0.1073996,-0.3677862,-0.2278322,-0.3875576,-0.3934437,-0.2423865,-0.232816,-0.218493,-0.2662909,-0.323963,-0.3604656,-0.2109436,-0.2072523,-0.2574849,-0.2022691,-0.2231412,-0.1794736,-0.2062141,-0.2245811,-0.1764337,-0.1324991,-0.1600314,-0.3370177,-0.2399051,-0.3327279,-0.2669534,-0.2759498,-0.108566,-0.1273365,-0.1198802,0,0,0,-0.2760023,-0.06065557,-0.3599803,-0.2178308,-0.2849071,-0.4088344,-0.1706562,-0.1544234,0.09094926,0,-0.08240242,0,0,0,0,-0.1499646,-0.1371127,0,0,0,-0.1393347,-0.1264952,-0.1829612,-0.2153591,-0.2005282,-0.1832363,-0.3086467,-0.1823329,-0.1606613,-0.0653447,-0.1177393,-0.08840045,-0.1048788,0.1709613,0.1230035,0.1365856,0.2693424,0.215006,0.2254923,0.2169905,0.3789569,0.2984333,0.2488362,0.3345469,0.3129178,0.2101153,0.1832484,0.2122613,0.1429398,0.2011168,0,0.1016228,0.2782758,0.1890644,0,0,0,0.1080128,0,0.1636574,0.2526903,0.2419745,0.2401677,0.8218122,0.722,0.7389935,0.122073,0.1222105,0.1928997,0.2227958,0.2062164,0,0,0.4192573,0.4116409,0.3763638,0.3525153,0.4003866,0.3773513,0.4246368,0.4694116,0.197479,0.172782,0.1341517,0.3980054,1,0.7401182,0.2742059,0.2181828,0.2231291,0,0.2004428,0.05845598,0.1520271,0,0.1064972,0.09033632,-0.08706829,0.2652256,0.2254711,0.2183213,0.06311304,0.08198928,0.08511739,0.1067822,0.2236133,-0.1006008,0.2584778,0.1861288,0,0,0.1109544,0,0.3183964,0.06283131,-0.09322637,0.06056057,0.1135349,0,0.2334794
"Bin.8.06",0.3173047,0.2033273,0.2552362,0.1962181,0.2534054,0.06861956,0.1105906,0.1940444,0,0,0,0,0,0.06498221,0.1150241,0.1434528,0.06199912,0.1857263,0.128042,0.2056191,0.300868,0.1901652,-0.05480585,0.2111967,0.1882677,0.1554587,0,-0.2208207,0.1695028,0,0,-0.08365152,0,0.05184451,-0.1283321,0,-0.06941984,0,0,-0.1124941,-0.09936828,0,0,-0.1043672,-0.1766278,-0.1434678,-0.2353196,-0.05115566,-0.2513117,-0.06728134,-0.2890248,-0.1815523,-0.1229249,-0.2121673,-0.1456586,-0.2180597,-0.2264524,-0.1957035,-0.2321047,-0.1987974,-0.1890674,-0.1956796,-0.1430516,-0.2447852,-0.2159147,-0.2216496,0,-0.08009923,0,-0.2097101,-0.1024222,-0.2686926,-0.2913783,-0.2098704,-0.09729302,-0.1296809,-0.1008482,0,0.08685138,0.1146895,-0.3540052,0,-0.2635488,-0.1128406,-0.1885355,-0.1838364,-0.1844566,-0.09456877,0.05861903,0.1940458,0.05324548,-0.08310505,-0.08457113,-0.116704,-0.1214014,-0.05888299,0,0,0,0,-0.2182031,-0.176598,-0.258665,-0.2890514,-0.2667869,-0.2479581,-0.2754622,-0.2276173,-0.2253903,-0.09676246,-0.1129954,-0.09810685,0.05690285,0.241866,0.2004336,0.222404,0.4157797,0.264309,0.3004505,0.269068,0.4347366,0.4122454,0.3259105,0.2798034,0.3320751,0.2723404,0.2525988,0.2732049,0.216398,0.254821,0.1067737,0.1901507,0.2260646,0.3327534,0,0.1946834,0.1372053,0.2220651,0.221785,0.3790872,0.3922379,0.2629264,0.2468212,0.5985104,0.507185,0.5216748,0.07512251,0.08792975,0.2350579,0.2701098,0.2555643,0.07258982,0.1491122,0.4378307,0.5721412,0.4659309,0.4556328,0.4936923,0.4268693,0.5293363,0.3618726,0.208997,0.1999124,0.3139721,0.4069517,0.7401182,1,0.4005033,0.3456532,0.401644,0.2427033,0.2533261,0.08653377,0.2385277,0.232033,0.2266678,0.1297539,0,0.2506835,0.268171,0.2912758,0.2370591,0.3147919,0.3455864,0.2169905,0.3741688,0,0.3023238,0.2886977,0.06021148,-0.08225822,0.06036281,0,0.1798796,0,0,0.2927011,0.1949184,0.223449,0.4675854
"Bin.7.74",0.2188948,0.09249136,0.1458969,0.09818818,0.05255529,0.05600411,0.1375065,0.1606337,0.1422333,0,0.09614316,0.187584,0.1617431,0.1878402,0.1003151,0.1154761,0.1389004,0.2247161,0.2159208,0.10035,0.2506314,0.1554807,0,0.06018516,0.1343661,0.3376771,0.2955146,0,0.07335193,0,0,0,0.07478758,0.1638835,0,0,-0.1306974,0.2063561,0.2127189,0,0.1079584,0.128839,0.1537686,0.1025645,0.09879487,-0.0700996,-0.1698594,0,0,0,-0.0894951,-0.1309331,-0.07036358,0.1888941,0.05247894,0,0,0.05863107,0,0.1530083,0.06178973,0.1589599,0.1277664,-0.06304862,-0.2061623,0,0,-0.06153314,0.05869559,0,-0.09753154,0,0,0.140967,0.1282955,-0.1686599,0,0.09973724,0,0.2005894,-0.2156358,-0.08215833,0,-0.1317527,-0.1072763,0,-0.2925212,-0.1397083,-0.1069818,0.05488658,0.08747747,0,0,0,0,0,0,0,-0.05922032,0.2561106,-0.2606583,-0.1635569,-0.2177385,-0.1561456,-0.2455109,-0.2232869,-0.1444943,-0.2157561,-0.1262341,-0.1168079,-0.1232111,-0.2385113,-0.1576469,0,0,0,0.2032439,0.1646157,0.1591203,0.1826287,0.1968793,0.240845,0.09721606,0.2083497,0.106199,0.1908778,0.1353504,0.1412135,0.1598881,0.1743317,0.4108509,0.1916086,0.2317606,0.109745,-0.1256761,-0.1332388,0,0.3211611,0,0.1922711,0.2148799,-0.08195867,0,0.2497761,0.1903053,0.1143194,0.1146685,0.1238657,0.2169852,0.2300174,0.2467756,0.1114807,0.2025451,0.1576949,0.4344397,0.177694,0.1667827,0.2749658,0.1214892,0.2348553,-0.05409775,0.1348953,0,0.08603126,0,0.2742059,0.4005033,1,0.506017,0.5699119,0.1023369,0.5124029,0.2106595,0.166384,0.1331788,0.08033402,0.1051236,0.0994653,0.1332502,-0.08692963,0.2696368,0,-0.05509159,0.1817624,0,0.4170333,0.3095576,0.2859471,0.221999,0.05257262,-0.08151995,0.2985553,0.2171108,0.3686939,0.2326254,-0.1445834,0.1550196,-0.1146466,0.06409345,0.2104645
"Bin.8.98",0.5713257,0.4197402,0.458781,0.4298148,0.3678306,0.3878196,0.4349081,0.4396469,0.2686499,0.2923942,0.5253434,0.1479469,0.4084202,0.4427433,0.2660981,0.3627296,0.3354675,0.3363677,0.3569215,0.3899758,0.3202429,0.3283951,0.2070432,0.4349317,0.1628884,0.4163998,0.3521978,0.1142715,0.1806341,0.0711892,-0.1440666,-0.1096544,0,0,0.1059392,0.2821964,-0.1045406,0.1393186,0.07982483,0,0.1739138,0,0.09214358,-0.1590123,-0.2271153,-0.1778322,-0.2124369,-0.07307939,0,0.1054732,0.08123701,-0.1159342,0,-0.1387075,0,-0.2553101,-0.1814222,-0.1072707,-0.1982887,-0.08635181,-0.07800198,-0.09108039,-0.1262232,-0.4308499,-0.2105294,-0.08148065,0,-0.0696596,-0.1534433,0,0.09183604,0,0.1033681,0,0,-0.1496467,0,0,0.05759511,0.06845678,-0.3976408,-0.08569624,-0.07252354,0,0,0,-0.09958691,-0.2632252,0,0.1034603,0,-0.06730896,-0.07726871,-0.06794277,-0.05595818,0.1178062,0.1103462,0.1941019,0.1492459,-0.120648,-0.3052505,-0.2665471,-0.3568386,-0.3348859,-0.3775689,-0.3517025,-0.3583603,-0.3877442,-0.352625,-0.2047297,-0.3205757,-0.1857842,-0.07879756,0.3033734,0.3217519,0.3432429,0.4301128,0.3858427,0.4017057,0.4091224,0.4232121,0.5143417,0.4609511,0.4530564,0.3655941,0.3636307,0.322021,0.3211759,0.2731381,0.3408607,0.09111196,0.1589027,0.116086,0.231669,0,0,0,0.2055537,0.2669826,0.1931099,0.1944788,0,0.06102899,0.08497393,0,0,0.1758419,0.1719731,0.2522124,0.3085361,0.2900308,0.120202,0.3187466,0.3948454,0.453159,0.4577587,0.4440078,0.4971721,0.4736157,0.4483437,0.2444488,0.1520183,0.1016382,0.0579804,0.2871848,0.2181828,0.3456532,0.506017,1,0.7056139,0.3791815,0.3729098,0.4162204,0.3225531,0.297383,0.236298,0.3177186,0.2920836,0.2375728,0.2305078,0.4466512,0.2216597,0.2910313,0.363685,0.2513736,0.8999482,0.3866292,0.3649023,0.3634003,0,-0.1691266,0.1095039,0.2264374,0.1410524,0.2255597,-0.0748099,0.2122432,0.2998168,0.4079523,0.3293017
"Bin.8.34",0.6969844,0.4739012,0.4904433,0.4314636,0.4139428,0.315766,0.3970499,0.4982249,0.282493,0.2477538,0.3665604,0.217058,0.3660899,0.4415813,0.311479,0.4248636,0.3505376,0.4638562,0.3954349,0.3331809,0.4589112,0.3679992,0.2080461,0.2525461,0.3158456,0.4821172,0.3971285,0.2721565,0.2107498,0.2936197,0,0.1841617,0.2674427,0.2816687,0.2113161,0.3761503,0.1799904,0.2896678,0.2784504,0.09994917,0.1728388,0.069101,0.07607905,0.1532592,0,0,0.06178094,0,0,0,0,-0.09396142,0.1082558,0,0.1295229,-0.1402833,-0.09501592,0,-0.08967855,0,0,0.07506686,0,-0.3525199,-0.2322912,-0.1277931,0,-0.2290282,-0.05123628,0,-0.06989281,-0.1722835,0.05909806,0,0.1699285,0,0,0.16938,-0.1369693,-0.1019954,-0.4779845,-0.2387798,-0.3169559,-0.2808705,-0.2796259,0,-0.1736242,-0.1664834,-0.1774108,0.1599598,0.1603865,0.063663,0,0,0,0.129706,0.1442084,0.1811643,0.116055,-0.242028,-0.4587547,-0.4346471,-0.4993458,-0.4640584,-0.5388738,-0.5038802,-0.1894051,-0.1807184,-0.1139776,-0.1156557,-0.1958739,0.09477854,0.1284413,0.2009512,0.1740582,0.1927004,0.2858321,0.2294425,0.2611644,0.2658256,0.2866548,0.3641238,0.2136173,0.2131254,0.1416298,0.2201274,0.1667265,0.1856677,0.0955098,0.1837334,0,0.168947,0.1802906,0.308419,-0.1390409,0.08222384,0,0.194942,0.2648313,0.2315674,0.2191324,-0.05268476,0,0,-0.1371157,-0.1417244,0.1330588,0.1336711,0.1762159,0.2093419,0.1931077,0.1579165,0.234062,0.5101624,0.6567895,0.6005258,0.5977812,0.5933062,0.6934724,0.6361181,0.2140894,0.3387804,0.2780039,0.316935,0.3239953,0.2231291,0.401644,0.5699119,0.7056139,1,0.4304369,0.4583608,0.4448367,0.1947865,0.2238562,0.07337713,0,0.09031284,0.1829404,0.1444206,0.4238031,0.196439,0.2077331,0.3203448,0.2953694,0.6300079,0.2568773,0.1843415,0.08929633,0.2300232,0.09832254,0.3192554,0.5167456,0.112926,0.222191,0,0.2927754,0.1416394,0.4616889,0.5310307
"Bin.8.46",0.4054927,0.307954,0.3394274,0.2844283,0.3422593,0.2109138,0.2123487,0.2650536,0.1421647,0.1776535,0.1779126,0.4574763,0.2265253,0.2518284,0.2967522,0.2640457,0.1600551,0.3001822,0.1567956,0.2402187,0.3790985,0.3095844,0.1015312,0.2023096,0.2330594,0.2364505,0.1452031,0.1237744,0.07247625,0.1597524,0.08274653,0.2727438,0.07150541,0.09440346,0,0.1365443,0.05913547,0,0,-0.09859897,0.07551226,0,-0.09576497,0,0.05624547,-0.1401213,-0.09492416,0.06826043,-0.2105478,-0.0861142,0,-0.1789951,0,0.1185552,0.08758354,-0.1076409,-0.1474153,-0.08825487,0,0.0609216,0,0,0.09170895,-0.2136033,-0.1902628,0.1866547,0,-0.07433343,-0.07657699,-0.09287865,0.08693329,-0.1620695,0.162794,-0.1206102,-0.09395229,0,0,0.05232832,0.06632199,-0.1602246,-0.1818491,0,-0.08462543,0,-0.06041926,0,-0.1053831,-0.1921671,0,0.2239367,0.06332599,-0.09104562,-0.09349044,-0.1060302,-0.09073725,0.1426747,0.1395127,0.124205,0.08408929,-0.1752943,-0.1816454,-0.196515,-0.2007006,-0.2119729,-0.2382634,-0.2348736,-0.2573473,-0.2514001,-0.2205424,-0.05033478,-0.1032055,0,0.1792805,0.2182249,0.1746036,0.1908572,0.1614779,0.1685174,0.1978781,0.1788512,0.2064235,0.2294212,-0.126669,0.1301284,0.1308125,0.1444701,0.1420812,0.14624,0.06638103,0.1164989,0,0,0,0.2171884,0,0.1329424,0,0.06477255,0,0.226463,0,0.1277877,0,-0.1002772,-0.2127738,-0.1782666,0,0,0.05185337,0.09683951,0.08242144,0.09880061,0.2734112,0.3812609,0.3594308,0.3790208,0.3676144,0.3848636,0.3618899,0.4537684,0.1854225,0.147381,0.17787,0.1896805,0.3576167,0,0.2427033,0.1023369,0.3791815,0.4304369,1,0.2122465,0.2888969,0.3587659,0.3358625,0.22327,0.2559241,0.2764577,0.1653884,0.1126661,0.1386673,0.1340008,0,0,0.1724869,0.324157,0.273598,0,0,0.1056114,0.143777,0.2901193,0.1673576,-0.2369997,-0.08768462,-0.08320954,0.1769429,-0.2864731,0.4065642,0.3897194
"Bin.7.78",0.2047682,0.3118802,0.3692525,0.2258073,0.282748,0.2940865,0.2839737,0.3371326,0.2439298,0.05063209,0.08749918,0.2079168,0.1868247,0.242159,0.1821022,0.1626544,0.2016497,0.1714675,0.130826,0.1314561,0.2713782,0.1330778,0.06757451,0,0.05285815,0.2892879,0.2021327,0,0.08274582,0.07505417,-0.1009805,0.08924092,0,0,0,0.1657999,0.05422414,0,0.08999075,0,0.06400177,0.1520149,0.1414491,0,0.09289701,-0.08622995,0,0,-0.1045885,-0.06909004,0,-0.110768,-0.1497361,0.08346437,0,0,-0.0503587,0,0.109913,0.1371168,0,0.08301994,0.07927205,-0.08027535,-0.2217161,-0.09134211,-0.3135296,-0.2159812,-0.3103763,-0.255955,-0.2326666,-0.1785019,-0.1603755,-0.1281114,-0.06840855,-0.2245042,-0.1280537,0,-0.08997045,0,-0.4559797,-0.2045719,-0.2777094,-0.3101522,-0.3594852,-0.1347571,-0.1227542,-0.2044477,-0.104474,-0.1744632,-0.09540951,0.05116279,0,0,0,-0.2036209,-0.1765589,-0.1863804,-0.2019627,0.1137861,-0.3176645,-0.2921247,-0.3929356,-0.3359342,-0.3754133,-0.3789439,0,-0.08285262,-0.06405275,0.05389344,-0.1204791,0.1133767,0.06367913,0.1370796,0.1096823,0.1207098,0.3304137,0.3207984,0.3462546,0.34629,0.2666658,0.3437007,0.1588029,0.2783767,0.2433705,0.3236267,0.2996388,0.3200265,0.3052342,0.3103683,0.5632789,0.1973686,0.116492,0,0.1476732,0.07173518,0.1343184,0.3483161,0.1288486,0.1935366,0.2668999,-0.06674591,0.2524473,0.1671192,0.09947297,0.1235818,0.2248867,0.2364173,0.2968428,0.2982411,0.2987473,0.3396102,0.3255003,0.4206842,0.3706666,0.3747804,0.3537572,0.4243431,0.4282192,0.4726308,0.250055,0.1256838,0.2504307,0.1802538,0.2067632,0.2004428,0.2533261,0.5124029,0.3729098,0.4583608,0.2122465,1,0.5250017,0.09917996,0.1974125,0.1183117,0.2450508,0.167531,0.09179273,0,0.1919414,0,0,0.1917141,0.3395545,0.384556,0.4213823,0.2839879,0.3269292,0.2656794,0.2397791,0.3297686,0.2095681,0,-0.1782647,-0.05942189,0.2403873,-0.0646168,0.1755346,0.1515009
"Bin.6.82",0.2931221,0.5439793,0.533754,0.4051795,0.4456354,0.4604307,0.4319946,0.4704814,0.291902,0.1307732,0.2491899,0.250333,0.2815153,0.3730988,0.3447618,0.2917544,0.3759924,0.2209538,0.2070798,0.2972278,0.2209421,0.1902663,0.2411078,0,0,0.1984228,0.1893335,0.1178354,0.07919256,0.1787151,0,0.1875244,0.07402196,0,0.1198357,0.3715422,0.1265085,-0.05516691,-0.06281237,0.2089377,0.06730478,0.1510145,0.1327572,-0.1087929,0,-0.09065439,0.1357202,0,-0.07467808,0,0.08828337,-0.1717456,-0.06642669,-0.1730625,-0.1080987,-0.1327964,-0.1785619,0,0,-0.07035055,0,-0.08995941,-0.0515217,-0.2694258,-0.1812602,-0.1369259,-0.3881307,-0.1190075,-0.4125304,-0.2752054,-0.2741495,-0.2091898,0.05320252,0,0,-0.1340152,0,0,-0.1841487,-0.06452546,-0.4819517,-0.2107292,-0.3074837,-0.3254105,-0.3955774,-0.1613962,0,-0.1358875,0,-0.3019723,-0.1349474,0.1519157,0.1269891,0.1177425,0.1011663,-0.258212,-0.2295334,-0.229378,-0.2040633,0,-0.3728218,-0.4170004,-0.4669596,-0.44148,-0.4444573,-0.4823843,0,0,0,0.1273956,-0.0628297,0,0,0.2505331,0.2104222,0.2276685,0.1800224,0.143963,0.2005526,0.2047017,0.1740695,0.2510068,0.05181534,0.1201102,0.1674273,0.1358468,0.1176898,0.1413748,0.08592237,0.1159599,0.3096746,0.09907494,0.06907943,0.07314551,0.09225673,0.1178122,0.1489542,0.2908152,0.2566503,0.3144232,0.2249662,-0.1246585,0,0,-0.0955324,0,0.1273879,0.1310716,0.1694503,0.179308,0.1658849,0.2980617,0.3907507,0.4955563,0.3619391,0.3820993,0.5267868,0.475332,0.4879693,0.4139514,0.3104967,0.2208481,0.3065789,0.2740291,0.4186951,0.05845598,0.08653377,0.2106595,0.4162204,0.4448367,0.2888969,0.5250017,1,0.337358,0.4335455,0.2773695,0.2792931,0.3639022,0.2720676,0.1475518,0.2772308,0.2319293,0.2016843,0.2244875,0.3046938,0.3813057,0.3809501,0.07262823,0.1791097,0.3726688,0.2213297,0.3877647,0.2736559,-0.1520736,0,0.161444,0.1710367,0.1102719,0.1968718,0.1052867
"Bin.0.26",0.1983761,0.367254,0.4160445,0.2279101,0.2723329,0.349484,0.2901166,0.2789028,0.3649073,0.2972117,0.3387873,0.2732235,0.2549533,0.2414568,0.2104546,0.2175639,0.2176242,0.2867037,0.1668334,0.2979887,0.2202113,0.2844447,0.1052247,0.1388951,0.1204595,0.1390825,0.06287002,0,0.3041237,0.1958278,0,0.09595917,0,-0.09167385,0.141066,0.09606658,0,0,0,0.05084226,0.3079252,0.1673129,0.1952869,-0.1652441,0,-0.1548408,-0.09666284,0.08773581,0,0,0.09316494,-0.05188288,0,-0.0659339,-0.109216,0.05418366,0,0,0,0,0.1454005,0,0.1322209,-0.1843523,-0.1013517,-0.0930131,-0.2300598,-0.1373645,-0.1958589,-0.1609569,0,-0.06792433,0,0,0,-0.1354256,0.08785515,-0.2794651,-0.1229918,0,-0.3912007,-0.1913343,-0.172642,-0.2265016,-0.2417973,-0.1384459,-0.1035959,-0.3909639,0.1045915,0,-0.2241052,-0.1864387,-0.1951646,-0.2073568,-0.1990012,-0.3135844,-0.329529,-0.2939286,-0.286108,-0.1718762,-0.1766392,-0.2029803,-0.2906946,-0.3426032,-0.2803066,-0.2560462,-0.1472042,-0.2045649,-0.1837387,-0.2721513,-0.3427031,-0.3888108,-0.1601559,0.5500688,0.5316603,0.5395799,0.3971382,0.4241911,0.4638819,0.4802875,0.4484058,0.4402965,0.2142262,0.3593709,0.4381935,0.3791016,0.351266,0.3700734,0.3590829,0.3263055,0.2161635,0.2213968,0.09332711,0.2696585,-0.05132543,0,0.1534319,0.1148512,0.1439582,0.1787924,0.08348195,-0.1201998,0.05326424,0.1689773,0.07637416,0.1464376,0.08314598,0.09930082,0.1878662,0.2118006,0.2003066,0.1334142,0.3421545,0.2337497,0.2801733,0.2607172,0.3227025,0.2636171,0.1761959,0.2151294,0.2672342,0.05722205,0,0,0.2871153,0.1520271,0.2385277,0.166384,0.3225531,0.1947865,0.3587659,0.09917996,0.337358,1,0.8598107,0.7488121,0.5684828,0.7702445,0.5701446,0.6194215,0.2843268,0.3469429,0.3007476,0.1299599,0.1030943,0.358488,0.3731671,0.2421854,0.4744346,0.1381502,0,0.3542664,-0.09771065,0,0.17544,-0.07550985,-0.1248193,-0.09047212,0.06674317,0.06022931
