"","Bin.8.02","Bin.8.18","Bin.9.26","Bin.9.70","Bin.9.94","Bin.7.10","Bin.7.94","Bin.7.70","Bin.7.02","Bin.7.06","Bin.7.46","Bin.0.38","Bin.9.46","Bin.6.90","Bin.8.90","Bin.9.18","Bin.9.34","Bin.9.42","Bin.9.50","Bin.9.22","Bin.0.46","Bin.0.50","Bin.0.30","Bin.0.42","Bin.0.34","Bin.0.22","Bin.0.26","Bin.6.82","Bin.7.78","Bin.8.46","Bin.8.34","Bin.8.98","Bin.7.74","Bin.8.06","Bin.8.10","Bin.8.50","Bin.8.70","Bin.8.74","Bin.8.62","Bin.8.78","Bin.8.14","Bin.8.30","Bin.8.58","Bin.8.66","Bin.8.26","Bin.8.38","Bin.8.42","Bin.6.86","Bin.7.50","Bin.6.58","Bin.6.62","Bin.6.54","Bin.6.34","Bin.6.42","Bin.8.82","Bin.9.14","Bin.8.86","Bin.7.14","Bin.8.54","Bin.9.58","Bin.9.62","Bin.9.66","Bin.9.74","Bin.9.82","Bin.9.86","Bin.9.98","Bin.9.54","Bin.9.90","Bin.9.78","Bin.6.98","Bin.6.66","Bin.6.94","Bin.6.74","Bin.6.78","Bin.6.70","Bin.9.10","Bin.9.06","Bin.9.30","Bin.8.94","Bin.9.02","Bin.0.66","Bin.0.70","Bin.0.74","Bin.9.38","Bin.0.54","Bin.0.58","Bin.0.62","Bin.7.18","Bin.7.98","Bin.7.22","Bin.7.26","Bin.7.38","Bin.7.42","Bin.7.34","Bin.7.54","Bin.7.82","Bin.7.66","Bin.7.86","Bin.7.58","Bin.7.62","Bin.7.30","Bin.3.04","Bin.3.06","Bin.4.04","Bin.4.06","Bin.6.30","Bin.6.38","Bin.6.50","Bin.6.46","Bin.2.74","Bin.3.30","Bin.2.18","Bin.2.34","Bin.3.02","Bin.3.26","Bin.2.54","Bin.2.70","Bin.2.66","Bin.2.58","Bin.3.98","Bin.1.22","Bin.1.26","Bin.4.02","Bin.2.86","Bin.2.90","Bin.2.78","Bin.2.82","Bin.2.94","Bin.2.46","Bin.2.50","Bin.3.18","Bin.3.34","Bin.2.62","Bin.3.14","Bin.3.58","Bin.4.38","Bin.3.94","Bin.3.54","Bin.3.70","Bin.1.34","Bin.3.86","Bin.3.90","Bin.3.38","Bin.3.46","Bin.3.50","Bin.3.78","Bin.3.82","Bin.3.22","Bin.3.42","Bin.2.14","Bin.2.38","Bin.2.42","Bin.1.30","Bin.2.26","Bin.4.18","Bin.3.62","Bin.3.66","Bin.1.18","Bin.2.22","Bin.1.46","Bin.2.30","Bin.3.74","Bin.4.14","Bin.1.94","Bin.2.10","Bin.1.90","Bin.4.10","Bin.4.30","Bin.4.22","Bin.4.34","Bin.4.26","Bin.1.14","Bin.7.90","Bin.2.02","Bin.2.06","Bin.3.10","Bin.1.10","Bin.2.98","Bin.1.78","Bin.1.82","Bin.1.86","Bin.1.98","Bin.1.38","Bin.1.62","Bin.1.66","Bin.1.58","Bin.1.70","Bin.1.74","Bin.1.54","Bin.1.06","Bin.1.50","Bin.1.42","Bin.0.94","Bin.0.98","Bin.1.02","Bin.0.86","Bin.0.90","Bin.0.78","Bin.0.82","Bin.8.22"
"Bin.9.90",0.38906,0.17598,0.75086,0.00017193,1.8618e-05,0.51248,0.82693,0.33495,0.023119,0.98131,0.28792,0.15799,0.0011035,0.23149,0.22967,0.031072,0.0043558,0.0028429,0.0023319,0.047056,0.17409,0.049254,0.91533,0.79955,0.45595,0.26874,0.51916,0.63359,0.42045,0.99707,0.21024,0.42208,0.10534,0.11443,0.050373,0.27425,0.22218,0.49442,0.1191,0.31897,0.47354,0.66923,0.12909,0.11543,0.54164,0.26,0.69054,0.71396,0.11718,0.015447,0.011719,0.0067205,0.0042746,0.002686,0.056916,0.02122,0.034518,0.90162,0.44355,0.001779,4.4771e-07,0.0049561,0.00029074,0.0015262,0.00095879,2.0503e-06,0.00013728,NA,0.0022685,0.092078,0.039269,0.066511,0.078048,0.096648,0.061217,0.058924,0.058346,0.26274,0.057435,0.030013,0.1452,0.13304,0.11379,0.020499,0.047992,0.043986,0.040285,0.24431,0.7141,0.3137,0.20573,0.50601,0.46859,0.64918,0.67851,0.72036,0.77388,0.74055,0.51847,0.53792,0.32048,0.64726,0.62782,0.64346,0.61667,0.056784,0.050054,0.028868,0.026762,0.77967,0.62968,0.70449,0.29502,0.76996,0.23959,0.53932,0.69173,0.24859,0.52523,0.80416,0.98325,0.13882,0.9726,0.16618,0.60706,0.29287,0.23417,0.10428,0.038828,0.057511,0.087684,0.37116,0.030771,0.045727,0.44506,0.83983,0.69811,0.71381,0.93864,0.91937,0.5627,0.96707,0.41993,0.11486,0.2233,0.28832,0.93808,0.054394,0.042348,0.071855,0.37866,0.36266,0.85419,0.24054,0.79097,0.59142,0.92276,0.96245,0.93816,0.57892,0.33008,0.64578,0.69115,0.28845,0.14917,0.37975,0.712,0.30826,0.52061,0.34134,0.15789,0.3394,0.36495,0.47013,0.59212,0.159,0.14274,0.18545,0.11319,0.53248,0.42913,0.30186,0.89929,0.3533,0.3544,0.27132,0.35821,0.18996,0.59699,0.19473,0.34435,0.52257,0.94245,0.74507,0.64561,0.71951,0.75118,0.94779,0.8593,0.33371
"Bin.9.78",0.17419,0.49761,0.71036,0.01538,0.11399,0.88437,0.86173,0.025672,0.12606,0.86776,0.93117,0.023887,0.023375,0.022364,0.1817,0.026655,0.021184,0.077338,0.052252,0.27617,0.51713,0.60157,0.13908,0.58893,0.11892,0.015161,0.12231,0.49364,0.16948,0.78025,0.24085,0.27037,0.18253,0.18595,0.48254,0.86732,0.90018,0.89674,0.95143,0.77152,0.87288,0.59348,0.87192,0.75924,0.97413,0.68273,0.55493,0.20428,0.2398,0.0044909,0.0050705,0.0055988,0.018565,0.021951,0.41993,0.28622,0.4549,0.93621,0.97245,0.010704,0.0061685,0.062718,0.0099861,0.004048,0.065032,0.030291,5.3288e-05,0.0022685,NA,0.14192,0.018231,0.040524,0.043551,0.040464,0.033227,0.056022,0.13333,0.24577,0.062213,0.11343,0.14965,0.14025,0.1035,0.011622,0.2126,0.27099,0.33356,0.65078,0.25004,0.067463,0.30412,0.5716,0.96063,0.65944,0.89925,0.85178,0.81637,0.99515,0.71751,0.84009,0.25744,0.19309,0.30448,0.2226,0.27371,0.2643,0.23646,0.23312,0.27578,0.3832,0.58332,0.04775,0.023116,0.34242,0.92211,0.28745,0.17593,0.92019,0.9517,0.87941,0.71176,0.94817,0.18803,0.67226,0.86151,0.40614,0.95316,0.36733,0.72919,0.48555,0.67349,0.92811,0.51467,0.47353,0.26194,0.044714,0.4245,0.68067,0.56547,0.42393,0.67832,0.92817,0.75447,0.75062,0.7488,0.21321,0.37302,0.75644,0.74616,0.96859,0.60399,0.69446,0.69529,0.93283,0.26358,0.41632,0.13208,0.5942,0.98594,0.51469,0.7394,0.56443,0.32619,0.98805,0.88127,0.66329,0.55822,0.45963,0.22442,0.32364,0.20973,0.46869,0.47871,0.92434,0.80008,0.93782,0.78196,0.20022,0.89576,0.67024,0.3929,0.36543,0.78848,0.61878,0.68877,0.70399,0.4978,0.8992,0.67525,0.67199,0.38117,0.91734,0.29667,0.27572,0.25591,0.27244,0.35552,0.27376,0.19312,0.60804
"Bin.6.98",0.80967,0.45053,0.15483,0.16209,0.83835,0.5675,0.39306,0.86952,0.041289,0.26586,0.0075263,0.0033759,0.0025831,5.8133e-06,0.072084,0.065643,0.11989,0.82785,0.20431,0.062863,0.58367,0.11106,0.07187,0.081238,0.069577,0.018658,0.13162,0.028637,2.0561e-05,0.89621,0.79019,0.52917,0.0030391,0.4605,0.93959,0.63962,0.24796,0.24802,0.45076,0.59459,0.97159,0.55211,0.39517,0.89968,0.70031,0.96205,0.83365,0.00058759,0.0018292,0.00091758,0.0012058,0.00054104,0.0062028,0.006571,0.048012,0.072561,0.13703,0.10103,0.82966,0.021229,0.042704,0.42613,0.00010185,0.1325,0.41804,0.091413,0.49484,0.092078,0.14192,NA,0.0002481,3.3015e-06,0.00035163,0.00032278,0.00035094,0.0010818,0.0045007,0.16388,0.0020287,0.0026673,0.0014564,0.0013141,0.0013959,0.0017218,0.10687,0.093522,0.099253,0.99352,0.38369,0.36208,0.21795,0.29009,0.49174,0.093389,0.6971,0.65876,0.71906,0.77592,0.29464,0.57217,5.2379e-06,0.0010266,0.00098528,0.0020747,0.0029149,0.84552,0.93521,0.9149,0.87387,0.28363,0.41816,0.84004,0.84045,0.22951,0.94264,0.55392,0.84081,0.72249,0.99065,0.47045,0.83104,0.032104,0.029912,0.06385,0.0080191,0.057685,0.10646,0.01039,0.24911,0.029533,0.011908,0.23643,0.37606,0.0036468,0.79535,0.1402,0.29055,0.27508,0.65868,0.71817,0.8843,0.30008,0.73177,0.57208,0.3556,0.64836,0.61594,0.070428,0.71402,0.36995,0.28793,0.65858,0.3427,0.23491,0.71565,0.2036,0.43247,0.38551,0.97483,0.72254,0.99657,0.76622,0.83133,0.01068,0.024806,0.041232,0.31433,0.71273,0.66141,0.27976,0.85673,0.91682,0.28293,0.022238,0.079116,0.19379,0.025984,0.0055631,0.0069857,0.03202,0.036481,0.0048637,0.10485,0.15096,0.012405,0.04441,0.080883,0.10722,0.60335,0.16676,0.22732,0.86157,0.33901,0.68084,0.85871,0.065007,0.068359,0.78238,0.23122,0.038193
"Bin.6.66",0.26188,0.54623,0.93733,0.92778,0.6265,0.59095,0.089944,0.067588,0.068597,0.99311,0.071173,5.6657e-07,8.0403e-05,4.9653e-07,1.6319e-06,6.2011e-05,0.0025117,0.0042339,0.0061106,0.00036618,0.0008206,0.00061035,0.0058623,0.0015207,0.00028306,0.011263,0.020741,0.42259,0.028263,0.42042,0.20152,0.015422,0.22596,0.074117,0.16136,0.060887,0.6204,0.43827,0.5353,0.58679,0.49548,0.3213,0.093556,0.29476,0.79192,0.96754,0.89636,2.2196e-08,1.3211e-05,1.5543e-14,8.8818e-16,5.691e-13,3.8701e-09,3.4839e-09,0.00010908,0.00080651,0.0011675,0.046813,0.032749,0.00833,0.0021582,0.0045322,0.00034187,0.024314,0.11839,0.054303,0.018249,0.039269,0.018231,0.0002481,NA,0,0,0,0,0,0,3.6841e-09,0,0,0,0,0,8.8818e-16,1.1259e-10,2.0884e-09,1.7672e-09,0.46406,0.34582,0.34969,0.21423,0.95496,0.76766,0.73115,0.056483,0.14456,0.19738,0.18893,0.0034321,0.01495,0.042015,0.50846,0.7182,0.11111,0.28532,0.95732,0.97503,0.955,0.98799,0.40455,0.59313,0.075602,0.4792,0.10443,0.86605,0.48369,0.62417,0.30892,0.75056,0.4383,0.038021,0.00041041,9.9299e-05,0.023816,0.018602,0.0022457,0.00089244,0.0013326,0.0048455,0.049129,0.0038163,0.0043616,0.0091242,0.04926,0.013366,0.01709,0.0037891,0.043122,0.011308,0.0031502,0.00023175,0.00033393,0.00040062,0.011951,0.011183,0.0033901,0.0035735,0.0046316,0.030137,0.001171,0.00077353,0.0052235,9.8107e-05,0.011413,0.053148,0.033149,0.017757,0.10212,0.00015436,0.070364,0.0036676,0.032818,0.039273,0.012118,0.0028117,0.024889,0.0025904,0.073728,0.008302,0.004855,0.38789,0.927,0.43879,0.00038381,0.014244,0.1197,0.22641,0.0012035,0.03351,0.033109,0.020277,0.00041071,0.032466,0.0031999,0.0082849,0.00098456,0.020941,0.030643,0.025355,0.16772,0.093123,0.063453,0.11382,0.11633,0.24153,0.018355,0.012073,0.84877,0.2985,0.45534
"Bin.6.94",0.46048,0.81833,0.92052,0.86763,0.55643,0.7673,0.23018,0.37711,0.097925,0.81622,0.032566,1.388e-07,2.6653e-05,1.2194e-07,9.3524e-06,0.00059225,0.0066585,0.0045516,0.0062395,0.00037608,0.00051171,0.00034789,0.0025844,0.00057795,0.00013382,0.0044682,0.01044,0.55298,0.031125,0.64694,0.50939,0.054959,0.26737,0.13119,0.32204,0.12221,0.48208,0.34695,0.46704,0.67286,0.60177,0.53977,0.11274,0.37325,0.91292,0.90125,0.93456,6.5598e-08,2.669e-05,4.1969e-10,1.0313e-10,2.5359e-09,1.3037e-06,1.2657e-06,0.0002924,0.0032242,0.0031485,0.05234,0.09975,0.01217,0.0048786,0.017011,0.00081309,0.032806,0.082533,0.080906,0.0404,0.066511,0.040524,3.3015e-06,0,NA,0,0,0,0,0,1.1269e-08,0,0,0,0,0,2.2204e-16,9.5213e-11,6.3127e-10,1.2723e-09,0.64896,0.45431,0.40879,0.2459,0.61605,0.8001,0.79497,0.083099,0.19955,0.3026,0.27766,0.0060471,0.027136,0.02057,0.080183,0.13696,0.0098186,0.041238,0.39366,0.37193,0.37661,0.36042,0.17257,0.44302,0.055437,0.45693,0.076558,0.90172,0.37122,0.54613,0.27633,0.67056,0.31842,0.10615,0.00032454,7.8975e-06,0.026494,0.0065039,0.00068964,0.00030898,0.00060537,0.0081995,0.01806,0.0017338,0.0037805,0.0067487,0.012548,0.012468,0.022322,0.019982,0.18538,0.061336,0.025418,0.0027018,0.010042,0.0088443,0.13708,0.14373,0.010595,0.01567,0.010602,0.19467,0.0063605,0.0038444,0.019252,0.0002223,0.029401,0.14438,0.059607,0.010934,0.32459,0.0016439,0.28075,0.034919,0.15741,0.09596,0.012436,0.0028791,0.030029,0.0036462,0.10834,0.010842,0.0096182,0.62361,0.92658,0.46653,0.00011082,0.0036648,0.058848,0.13898,0.00049417,0.01617,0.013523,0.012744,0.00010268,0.026769,0.0062058,0.005113,0.00086324,0.025791,0.04583,0.033922,0.24397,0.21513,0.22694,0.16334,0.24739,0.46296,0.019829,0.01566,0.77812,0.32065,0.18628
"Bin.6.74",0.24958,0.50205,0.94494,0.70032,0.47347,0.7274,0.098046,0.1556,0.032263,0.56425,0.014645,6.7454e-08,9.7391e-05,1.4831e-06,1.6884e-06,0.00016935,0.0060164,0.0021418,0.0032573,0.000171,0.00032402,0.00010532,0.0021803,0.0002289,5.9576e-05,0.0022384,0.0081626,0.32742,0.023473,0.31088,0.19673,0.022952,0.32798,0.054898,0.13891,0.034847,0.3573,0.22526,0.36341,0.4008,0.21455,0.14416,0.029908,0.14457,0.42483,0.67812,0.49977,2.3785e-08,5.5165e-06,3.0077e-10,4.3126e-11,2.5628e-09,8.1095e-07,8.7973e-07,0.00015568,0.0026555,0.0014508,0.054074,0.071007,0.015172,0.0051372,0.011384,0.0018214,0.070317,0.11018,0.12553,0.04071,0.078048,0.043551,0.00035163,0,0,NA,0,0,0,0,7.0387e-09,0,0,0,0,0,0,4.6501e-12,1.226e-10,5.4861e-11,0.41725,0.25374,0.34466,0.16768,0.53101,0.77493,0.95936,0.16714,0.38005,0.48545,0.48626,0.017517,0.05297,0.10265,0.22282,0.36328,0.029681,0.10255,0.42196,0.42348,0.43954,0.43292,0.2226,0.35066,0.033053,0.48643,0.082719,0.88177,0.18802,0.31804,0.1114,0.58527,0.15641,0.03586,0.00017619,2.3967e-05,0.026751,0.013594,0.0013596,0.00028178,0.0012812,0.0011783,0.013952,0.00075278,0.0010532,0.0030418,0.01145,0.0047044,0.0077623,0.0024842,0.073207,0.024621,0.0048845,0.00040509,0.00094463,0.0015547,0.02492,0.034724,0.0041044,0.0031738,0.0073729,0.065087,0.0025852,0.00054129,0.0024256,7.5261e-05,0.072769,0.10681,0.042692,0.022102,0.14127,0.00053621,0.14382,0.021481,0.062888,0.041989,0.06286,0.014449,0.044063,0.0020618,0.093218,0.019181,0.01053,0.56142,0.93334,0.65829,0.00040145,0.0097611,0.11307,0.30692,0.0024494,0.07346,0.068586,0.047341,0.00089845,0.046466,0.0091166,0.017487,0.0041844,0.05155,0.060421,0.06064,0.26155,0.16281,0.16579,0.29284,0.27728,0.53457,0.07376,0.038,0.42994,0.67592,0.48578
"Bin.6.78",0.23316,0.48904,0.90234,0.75062,0.44205,0.80364,0.1225,0.19322,0.069308,0.69537,0.025481,7.6694e-08,8.8377e-05,7.5202e-07,1.3925e-06,0.00019036,0.0062075,0.0025893,0.0041385,0.00022381,0.00045292,0.00017374,0.0022583,0.00024694,9.3203e-05,0.0039845,0.012375,0.41566,0.034514,0.32499,0.24718,0.022574,0.34866,0.076762,0.20273,0.034304,0.41813,0.27038,0.40894,0.48747,0.31399,0.20968,0.042646,0.19974,0.54744,0.81817,0.61824,2.4963e-08,1.5213e-05,2.5127e-10,3.635e-11,2.7417e-09,9.0585e-07,9.1832e-07,0.00027308,0.0037007,0.0024358,0.061195,0.040761,0.020987,0.0053282,0.013644,0.001758,0.063562,0.10454,0.11643,0.044791,0.096648,0.040464,0.00032278,0,0,0,NA,0,0,0,9.8849e-09,0,0,0,0,0,0,6.7546e-12,1.4179e-10,1.0236e-10,0.43264,0.25532,0.33268,0.17878,0.60481,0.82642,0.96355,0.099933,0.25584,0.34404,0.33834,0.007916,0.029378,0.080511,0.26304,0.42682,0.041165,0.13526,0.40213,0.39673,0.40474,0.3921,0.27427,0.43626,0.026395,0.5018,0.07832,0.945,0.28745,0.44054,0.17749,0.71914,0.26747,0.035762,0.00030088,2.4422e-05,0.026455,0.011112,0.0012761,0.00027981,0.0016189,0.0021111,0.020342,0.0011359,0.0016155,0.0044715,0.019791,0.0061764,0.013177,0.0023778,0.063332,0.021928,0.0038913,0.00047569,0.00094197,0.0013877,0.027739,0.033002,0.0049864,0.004587,0.0063621,0.068959,0.0021467,0.00074307,0.0029847,4.668e-05,0.048419,0.11216,0.029266,0.015503,0.12068,0.00029653,0.14477,0.018029,0.060066,0.046261,0.044377,0.010763,0.035033,0.0022796,0.091578,0.017169,0.010181,0.53953,0.94214,0.58076,0.00029914,0.0097888,0.093401,0.31569,0.00172,0.062993,0.056091,0.03456,0.00055137,0.039504,0.0068437,0.012474,0.0028919,0.046471,0.062603,0.060327,0.26859,0.17937,0.15208,0.22056,0.2408,0.47442,0.043432,0.02584,0.52053,0.5421,0.45259
"Bin.6.70",0.30417,0.58741,0.92236,0.73118,0.43347,0.48601,0.070013,0.096111,0.026822,0.70691,0.031532,1.1541e-07,5.1235e-05,6.7634e-07,4.8419e-07,0.00024232,0.0054543,0.0027635,0.0041505,0.00013285,0.00039191,0.00013685,0.0022708,0.00045052,7.7969e-05,0.0028025,0.0066273,0.34688,0.021872,0.31683,0.12452,0.0094385,0.18424,0.055701,0.14304,0.064823,0.46148,0.33497,0.42984,0.52253,0.27348,0.17654,0.048894,0.18243,0.49244,0.72241,0.6741,2.4427e-08,1.2695e-05,3.5431e-11,4.4933e-12,4.4004e-10,2.5816e-07,2.7748e-07,0.00024374,0.0024333,0.0014082,0.075476,0.094975,0.016502,0.005484,0.012117,0.0015517,0.07089,0.14822,0.13194,0.032202,0.061217,0.033227,0.00035094,0,0,0,0,NA,0,0,3.573e-09,0,0,0,0,0,0,1.0769e-11,2.9372e-10,1.4862e-10,0.6159,0.36787,0.48196,0.27594,0.77759,0.9013,0.78891,0.16922,0.38544,0.44498,0.45312,0.017014,0.059497,0.10499,0.33262,0.53103,0.057666,0.17501,0.54798,0.542,0.55066,0.53764,0.29923,0.43051,0.042536,0.35868,0.068527,0.89631,0.27344,0.36962,0.18456,0.53839,0.17317,0.041899,0.00018228,3.5298e-05,0.045793,0.02166,0.0037477,0.0013122,0.0027744,0.0023035,0.027563,0.0022822,0.0015576,0.0044435,0.023658,0.0064142,0.0086741,0.001859,0.069478,0.023941,0.0064237,0.00038063,0.00051886,0.0011772,0.020447,0.024293,0.0031056,0.003869,0.0094505,0.047563,0.0025208,0.00084453,0.004578,9.6656e-05,0.036578,0.069528,0.036895,0.02167,0.15963,0.00053303,0.14597,0.011664,0.062208,0.055043,0.040819,0.011192,0.054122,0.0030427,0.096079,0.016421,0.0088984,0.5497,0.88545,0.70889,0.0012422,0.022894,0.15674,0.33402,0.0037522,0.093345,0.088675,0.058276,0.0019029,0.075019,0.010695,0.023208,0.0041661,0.062041,0.074939,0.063613,0.30157,0.16451,0.16178,0.28873,0.26388,0.45917,0.061123,0.03954,0.48697,0.60956,0.54908
"Bin.9.10",0.21042,0.43222,0.55781,0.90796,0.62524,0.47535,0.15856,0.30436,0.10335,0.92209,0.084794,1.5672e-07,2.2503e-05,5.6094e-06,4.3421e-07,6.5272e-05,0.0056968,0.00045393,0.00092512,5.7826e-05,6.5055e-05,1.1348e-05,0.0021121,0.0003781,2.9402e-05,0.0017767,0.0014588,0.24517,0.088554,0.36521,0.32654,0.0090325,0.46293,0.018472,0.026926,0.0046785,0.49878,0.21096,0.47771,0.075241,0.28763,0.15181,0.025755,0.076181,0.52648,0.85014,0.37815,9.5899e-08,6.5458e-05,1.3792e-09,1.4407e-10,1.0681e-08,6.0589e-06,6.1254e-06,1.8405e-06,0.00013971,6.7187e-05,0.068674,0.021659,0.0071551,0.0017649,0.00577,0.0012783,0.034855,0.079396,0.10175,0.0066251,0.058924,0.056022,0.0010818,0,0,0,0,0,NA,0,1.4707e-09,0,0,0,0,0,0,1.7664e-12,3.8545e-11,3.0232e-11,0.53034,0.70905,0.5747,0.26919,0.98897,0.85107,0.66213,0.11494,0.24309,0.44048,0.35535,0.013188,0.021039,0.10769,0.12894,0.17578,0.0081953,0.033001,0.36131,0.37497,0.42859,0.36712,0.058038,0.39053,0.17202,0.35991,0.21435,0.56083,0.21521,0.4302,0.13623,0.5659,0.23112,0.040933,0.00032267,1.3563e-05,0.03585,0.0063851,0.00030578,5.9415e-05,0.0011679,0.0025463,0.026067,0.00070741,0.0011081,0.011186,0.010612,0.0041846,0.029929,0.0015122,0.042913,0.0055033,0.003786,5.5828e-05,0.00050314,0.00034112,0.0092528,0.014695,0.00066563,0.00032748,0.017244,0.03745,0.001615,0.00081606,0.0028682,0.00010928,0.014354,0.039301,0.012191,0.0016333,0.14158,0.00039402,0.15841,0.016368,0.029859,0.016992,0.011402,0.0082518,0.019911,0.00052049,0.045496,0.007129,0.00799,0.44595,0.95949,0.591,0.00053478,0.0077038,0.10611,0.4225,0.01357,0.080985,0.045495,0.09709,0.0014961,0.042922,0.016495,0.029907,0.0041416,0.082732,0.069944,0.031858,0.41031,0.19587,0.21772,0.39131,0.39068,0.78927,0.14346,0.079001,0.30215,0.89655,0.58284
"Bin.9.06",0.37766,0.71942,0.82167,0.93278,0.39342,0.18968,0.046074,0.18475,0.044941,0.93115,0.18494,1.2554e-06,6.5986e-06,2.4988e-05,2.7914e-08,2.6888e-05,0.019862,0.0019513,0.0022511,1.2159e-05,0.00040028,3.5699e-05,0.0097186,0.0014665,0.00029407,0.013442,0.010374,0.40606,0.050287,0.36774,0.13727,0.00095365,0.14651,0.049071,0.017566,0.017414,0.70041,0.12023,0.39332,0.019623,0.23486,0.13584,0.021287,0.069075,0.30244,0.84962,0.30778,1.7925e-05,0.00054048,1.1189e-08,1.8879e-09,6.5213e-08,1.5387e-05,1.2999e-05,1.7935e-05,0.00021031,4.8051e-05,0.33804,0.065451,0.044181,0.02268,0.023251,0.0083626,0.24251,0.36684,0.18386,0.050522,0.058346,0.13333,0.0045007,0,0,0,0,0,0,NA,2.1237e-08,4.4409e-16,0,0,0,0,4.7962e-14,2.613e-10,1.9516e-09,1.9779e-09,0.89663,0.9317,0.72294,0.30193,0.82047,0.60783,0.35015,0.14551,0.30923,0.35553,0.34515,0.017277,0.033957,0.18679,0.2051,0.37406,0.029885,0.095149,0.39673,0.42922,0.47228,0.41575,0.035763,0.30217,0.14845,0.30167,0.066954,0.53022,0.24317,0.26388,0.18391,0.24379,0.27727,0.046866,0.00032949,4.626e-05,0.056443,0.0075022,0.0011102,8.6293e-05,0.0022607,0.0041542,0.047619,0.0029596,0.0013838,0.0066089,0.018288,0.0088352,0.015042,0.0014308,0.086984,0.024904,0.0058112,0.00048996,0.00094696,0.00088574,0.011913,0.028326,0.00072597,0.003063,0.045925,0.011796,0.0021806,0.00055742,0.0034465,0.00010481,0.013081,0.05383,0.014307,0.0030838,0.13287,0.00061597,0.30415,0.02041,0.064031,0.056512,0.041543,0.026486,0.056207,0.002077,0.067495,0.019792,0.013616,0.50733,0.93962,0.84732,0.0057525,0.074098,0.13546,0.61096,0.039662,0.29385,0.12491,0.27176,0.020367,0.10753,0.037695,0.09885,0.0092794,0.2591,0.21128,0.09609,0.77456,0.30858,0.34113,0.69458,0.66693,0.93208,0.207,0.14249,0.19089,0.88586,0.73555
"Bin.9.30",0.15691,0.23114,1.3306e-06,0.65359,0.77353,0.13652,0.076458,0.29661,0.64224,0.13139,0.69463,0.00025042,0.0021946,0.035672,2.5625e-07,0.017218,9.2116e-05,1.7259e-05,0.018589,0.0017993,2.3743e-05,0.020281,0.099545,0.02189,0.018697,0.10748,0.1352,0.72082,0.27067,0.38072,0.13634,0.00075492,0.50182,0.020904,0.081411,0.47299,0.77809,0.60339,0.56968,0.17494,0.42374,0.13146,0.10667,0.15732,0.22527,0.56396,0.66024,0.00013368,0.0088419,3.7948e-05,1.461e-05,0.00011402,0.0013636,0.001038,0.0013248,0.011127,0.0044867,0.04891,0.38624,0.00099534,0.064766,0.00024812,0.065597,0.010673,0.026929,0.46832,0.10816,0.26274,0.24577,0.16388,3.6841e-09,1.1269e-08,7.0387e-09,9.8849e-09,3.573e-09,1.4707e-09,2.1237e-08,NA,3.389e-08,2.6379e-08,6.0421e-09,7.612e-09,2.0328e-09,1.7017e-12,8.1531e-06,4.6244e-05,8.3978e-05,0.54443,0.49511,0.64156,0.72168,0.71761,0.67272,0.38932,0.91612,0.60099,0.49671,0.49543,0.58215,0.90792,0.45532,0.83304,0.98186,0.15657,0.28952,0.4743,0.45008,0.42717,0.41117,0.66818,0.49269,0.49924,0.49157,0.22329,0.80051,0.87761,0.9251,0.55149,0.72469,0.016454,0.6932,0.19344,0.0048251,0.021868,0.13381,0.056976,0.0043837,0.003467,0.24569,0.46423,0.12636,0.078783,0.16323,0.60187,0.0040098,0.037585,0.019895,0.0035449,0.0043256,0.0045617,6.014e-05,0.00011343,0.010222,0.068562,0.0094322,0.0080255,9.1159e-07,0.17297,0.69919,0.12886,0.23557,0.19802,0.0049701,0.05568,0.12163,0.00030729,0.0064224,0.6858,0.010232,0.46022,0.14466,0.22909,0.2296,0.15952,0.19509,0.20805,0.03085,0.085139,5.5509e-07,0.00025266,0.20601,0.50002,0.62186,0.038991,0.19079,0.28467,0.39737,0.14182,0.21456,0.17728,0.23695,0.05713,0.17193,0.21186,0.32043,0.04397,0.30373,0.27811,6.9305e-06,0.67336,0.53572,0.54653,0.9852,0.99039,0.97756,0.74566,0.77778,0.36696,0.96625,0.37195
